TF_ID	Family	Gene_ID	Orthogroup	Source	Species
Potri.T081300.1	AP2	Potri.T081300	OG0001351	TFDB	poptr
Potri.006G049700.1	AP2	Potri.006G049700	OG0007040	TFDB	poptr
Potri.016G056400.1	AP2	Potri.016G056400	OG0007040	TFDB	poptr
Potri.001G004700.1	ERF	Potri.001G004700	OG0003025	TFDB	poptr
Potri.001G048200.1	ERF	Potri.001G048200	OG0001773	TFDB	poptr
Potri.001G067600.1	ERF	Potri.001G067600	OG0001768	TFDB	poptr
Potri.001G069300.1	ERF	Potri.001G069300	OG0003575	TFDB	poptr
Potri.001G079600.1	ERF	Potri.001G079600	OG0004402	TFDB	poptr
Potri.001G079800.1	ERF	Potri.001G079800	OG0007556	TFDB	poptr
Potri.001G079900.1	ERF	Potri.001G079900	OG0002721	TFDB	poptr
Potri.001G092400.1	ERF	Potri.001G092400	OG0006668	TFDB	poptr
Potri.001G094800.1	ERF	Potri.001G094800	OG0003734	TFDB	poptr
Potri.001G110500.1	ERF	Potri.001G110500	OG0000752	TFDB	poptr
Potri.001G110700.1	ERF	Potri.001G110700	OG0000333	TFDB	poptr
Potri.001G110800.1	ERF	Potri.001G110800	OG0000333	TFDB	poptr
Potri.001G154100.1	ERF	Potri.001G154100	OG0002721	TFDB	poptr
Potri.001G154200.1	ERF	Potri.001G154200	OG0002199	TFDB	poptr
Potri.001G155700.1	ERF	Potri.001G155700	OG0001046	TFDB	poptr
Potri.001G157100.1	ERF	Potri.001G157100	OG0003575	TFDB	poptr
Potri.001G163700.1	ERF	Potri.001G163700	OG0003934	TFDB	poptr
Potri.001G181500.1	ERF	Potri.001G181500	OG0001223	TFDB	poptr
Potri.001G187500.1	ERF	Potri.001G187500	OG0000467	TFDB	poptr
Potri.001G313500.1	ERF	Potri.001G313500	OG0006692	TFDB	poptr
Potri.001G315300.1	ERF	Potri.001G315300	OG0009136	TFDB	poptr
Potri.001G356100.1	ERF	Potri.001G356100	OG0002039	TFDB	poptr
Potri.001G397200.1	ERF	Potri.001G397200	OG0000871	TFDB	poptr
Potri.001G453100.1	ERF	Potri.001G453100	OG0013354	TFDB	poptr
Potri.002G029400.1	ERF	Potri.002G029400	OG0004654	TFDB	poptr
Potri.002G039000.1	ERF	Potri.002G039000	None	TFDB	poptr
Potri.002G039100.1	ERF	Potri.002G039100	OG0001539	TFDB	poptr
Potri.002G039200.1	ERF	Potri.002G039200	OG0012141	TFDB	poptr
Potri.002G039300.1	ERF	Potri.002G039300	None	TFDB	poptr
Potri.002G043300.1	ERF	Potri.002G043300	OG0002876	TFDB	poptr
Potri.002G065600.1	ERF	Potri.002G065600	OG0007041	TFDB	poptr
Potri.002G085600.1	ERF	Potri.002G085600	OG0003114	TFDB	poptr
Potri.002G094200.1	ERF	Potri.002G094200	OG0000878	TFDB	poptr
Potri.002G124000.1	ERF	Potri.002G124000	OG0000813	TFDB	poptr
Potri.002G141200.1	ERF	Potri.002G141200	OG0001046	TFDB	poptr
Potri.002G153500.1	ERF	Potri.002G153500	OG0014112	TFDB	poptr
Potri.002G167400.1	ERF	Potri.002G167400	OG0005766	TFDB	poptr
Potri.002G172200.1	ERF	Potri.002G172200	OG0004023	TFDB	poptr
Potri.002G172300.1	ERF	Potri.002G172300	OG0004023	TFDB	poptr
Potri.002G172600.1	ERF	Potri.002G172600	OG0004023	TFDB	poptr
Potri.002G201600.1	ERF	Potri.002G201600	OG0006886	TFDB	poptr
Potri.002G246100.1	ERF	Potri.002G246100	OG0011433	TFDB	poptr
Potri.003G033000.1	ERF	Potri.003G033000	OG0000773	TFDB	poptr
Potri.003G050700.1	ERF	Potri.003G050700	OG0000467	TFDB	poptr
Potri.003G054100.1	ERF	Potri.003G054100	OG0001223	TFDB	poptr
Potri.003G054400.1	ERF	Potri.003G054400	OG0001223	TFDB	poptr
Potri.003G071700.1	ERF	Potri.003G071700	OG0003934	TFDB	poptr
Potri.003G077700.1	ERF	Potri.003G077700	OG0003575	TFDB	poptr
Potri.003G079300.1	ERF	Potri.003G079300	OG0001046	TFDB	poptr
Potri.003G080600.1	ERF	Potri.003G080600	OG0002199	TFDB	poptr
Potri.003G081200.1	ERF	Potri.003G081200	OG0002721	TFDB	poptr
Potri.003G121200.1	ERF	Potri.003G121200	OG0000752	TFDB	poptr
Potri.003G136300.1	ERF	Potri.003G136300	OG0003734	TFDB	poptr
Potri.003G139300.1	ERF	Potri.003G139300	OG0006668	TFDB	poptr
Potri.003G150700.1	ERF	Potri.003G150700	OG0002721	TFDB	poptr
Potri.003G150800.1	ERF	Potri.003G150800	OG0007556	TFDB	poptr
Potri.003G151000.1	ERF	Potri.003G151000	OG0004402	TFDB	poptr
Potri.003G161000.1	ERF	Potri.003G161000	OG0003575	TFDB	poptr
Potri.003G162500.1	ERF	Potri.003G162500	OG0001768	TFDB	poptr
Potri.003G179900.1	ERF	Potri.003G179900	OG0001773	TFDB	poptr
Potri.003G220200.1	ERF	Potri.003G220200	OG0003025	TFDB	poptr
Potri.004G047500.1	ERF	Potri.004G047500	OG0002876	TFDB	poptr
Potri.004G047600.1	ERF	Potri.004G047600	OG0000871	TFDB	poptr
Potri.004G051700.1	ERF	Potri.004G051700	OG0007729	TFDB	poptr
Potri.004G051800.1	ERF	Potri.004G051800	OG0009109	TFDB	poptr
Potri.004G141200.1	ERF	Potri.004G141200	OG0002728	TFDB	poptr
Potri.004G187000.1	ERF	Potri.004G187000	OG0003866	TFDB	poptr
Potri.005G077300.1	ERF	Potri.005G077300	OG0000878	TFDB	poptr
Potri.005G087200.1	ERF	Potri.005G087200	OG0004463	TFDB	poptr
Potri.005G140900.1	ERF	Potri.005G140900	OG0000813	TFDB	poptr
Potri.005G168700.1	ERF	Potri.005G168700	OG0000878	TFDB	poptr
Potri.005G176000.1	ERF	Potri.005G176000	OG0003114	TFDB	poptr
Potri.005G195000.1	ERF	Potri.005G195000	OG0007041	TFDB	poptr
Potri.005G219600.1	ERF	Potri.005G219600	OG0002876	TFDB	poptr
Potri.005G223100.1	ERF	Potri.005G223100	OG0012141	TFDB	poptr
Potri.005G223200.1	ERF	Potri.005G223200	OG0001539	TFDB	poptr
Potri.005G223300.1	ERF	Potri.005G223300	None	TFDB	poptr
Potri.005G233300.1	ERF	Potri.005G233300	OG0004654	TFDB	poptr
Potri.006G021000.1	ERF	Potri.006G021000	OG0000752	TFDB	poptr
Potri.006G054500.1	ERF	Potri.006G054500	OG0003692	TFDB	poptr
Potri.006G069400.1	ERF	Potri.006G069400	OG0000773	TFDB	poptr
Potri.006G080300.1	ERF	Potri.006G080300	OG0014805	TFDB	poptr
Potri.006G104200.1	ERF	Potri.006G104200	OG0000827	TFDB	poptr
Potri.006G138700.1	ERF	Potri.006G138700	OG0002491	TFDB	poptr
Potri.006G138800.1	ERF	Potri.006G138800	OG0002491	TFDB	poptr
Potri.006G138900.1	ERF	Potri.006G138900	OG0014863	TFDB	poptr
Potri.006G156600.1	ERF	Potri.006G156600	OG0000467	TFDB	poptr
Potri.006G163400.1	ERF	Potri.006G163400	OG0000467	TFDB	poptr
Potri.006G186300.1	ERF	Potri.006G186300	OG0003461	TFDB	poptr
Potri.006G218200.1	ERF	Potri.006G218200	OG0002491	TFDB	poptr
Potri.006G238600.1	ERF	Potri.006G238600	OG0000467	TFDB	poptr
Potri.006G253800.1	ERF	Potri.006G253800	OG0000773	TFDB	poptr
Potri.006G261200.1	ERF	Potri.006G261200	OG0001773	TFDB	poptr
Potri.007G043400.1	ERF	Potri.007G043400	OG0002728	TFDB	poptr
Potri.007G046500.1	ERF	Potri.007G046500	OG0000813	TFDB	poptr
Potri.007G076800.1	ERF	Potri.007G076800	OG0004463	TFDB	poptr
Potri.007G090600.1	ERF	Potri.007G090600	OG0000878	TFDB	poptr
Potri.007G138100.1	ERF	Potri.007G138100	OG0000871	TFDB	poptr
Potri.008G071100.1	ERF	Potri.008G071100	OG0010560	TFDB	poptr
Potri.008G073600.1	ERF	Potri.008G073600	OG0000827	TFDB	poptr
Potri.008G091300.1	ERF	Potri.008G091300	OG0016941	TFDB	poptr
Potri.008G120100.1	ERF	Potri.008G120100	OG0000724	TFDB	poptr
Potri.008G166000.1	ERF	Potri.008G166000	None	TFDB	poptr
Potri.008G166100.1	ERF	Potri.008G166100	OG0001070	TFDB	poptr
Potri.008G166200.1	ERF	Potri.008G166200	OG0001539	TFDB	poptr
Potri.008G186300.1	ERF	Potri.008G186300	OG0003480	TFDB	poptr
Potri.008G210900.1	ERF	Potri.008G210900	OG0009002	TFDB	poptr
Potri.008G215600.1	ERF	Potri.008G215600	OG0005182	TFDB	poptr
Potri.009G101900.1	ERF	Potri.009G101900	OG0002728	TFDB	poptr
Potri.009G147700.1	ERF	Potri.009G147700	OG0003866	TFDB	poptr
Potri.010G006800.1	ERF	Potri.010G006800	OG0009002	TFDB	poptr
Potri.010G046600.1	ERF	Potri.010G046600	OG0003480	TFDB	poptr
Potri.010G072300.1	ERF	Potri.010G072300	OG0001539	TFDB	poptr
Potri.010G072400.1	ERF	Potri.010G072400	OG0001070	TFDB	poptr
Potri.010G072600.1	ERF	Potri.010G072600	None	TFDB	poptr
Potri.010G125600.1	ERF	Potri.010G125600	OG0000724	TFDB	poptr
Potri.010G163900.1	ERF	Potri.010G163900	None	TFDB	poptr
Potri.010G183700.1	ERF	Potri.010G183700	OG0000827	TFDB	poptr
Potri.010G186400.1	ERF	Potri.010G186400	OG0010560	TFDB	poptr
Potri.011G056900.1	ERF	Potri.011G056900	OG0002876	TFDB	poptr
Potri.011G057000.1	ERF	Potri.011G057000	OG0000871	TFDB	poptr
Potri.011G061700.1	ERF	Potri.011G061700	OG0007729	TFDB	poptr
Potri.011G061800.1	ERF	Potri.011G061800	OG0009109	TFDB	poptr
Potri.011G115600.1	ERF	Potri.011G115600	OG0000871	TFDB	poptr
Potri.011G148900.1	ERF	Potri.011G148900	OG0013354	TFDB	poptr
Potri.012G032900.1	ERF	Potri.012G032900	OG0003363	TFDB	poptr
Potri.012G108500.1	ERF	Potri.012G108500	OG0001768	TFDB	poptr
Potri.012G134000.1	ERF	Potri.012G134000	None	TFDB	poptr
Potri.012G134100.1	ERF	Potri.012G134100	OG0000333	TFDB	poptr
Potri.013G045200.1	ERF	Potri.013G045200	OG0001539	TFDB	poptr
Potri.013G056700.1	ERF	Potri.013G056700	OG0003025	TFDB	poptr
Potri.013G100300.1	ERF	Potri.013G100300	OG0006578	TFDB	poptr
Potri.013G101100.1	ERF	Potri.013G101100	OG0001223	TFDB	poptr
Potri.013G101200.1	ERF	Potri.013G101200	OG0001223	TFDB	poptr
Potri.013G135600.1	ERF	Potri.013G135600	OG0004777	TFDB	poptr
Potri.013G158500.1	ERF	Potri.013G158500	OG0007823	TFDB	poptr
Potri.014G025200.1	ERF	Potri.014G025200	OG0000813	TFDB	poptr
Potri.014G046600.1	ERF	Potri.014G046600	OG0000532	TFDB	poptr
Potri.014G046700.1	ERF	Potri.014G046700	OG0000532	TFDB	poptr
Potri.014G046800.1	ERF	Potri.014G046800	OG0000532	TFDB	poptr
Potri.014G046900.1	ERF	Potri.014G046900	OG0000532	TFDB	poptr
Potri.014G047000.1	ERF	Potri.014G047000	OG0000532	TFDB	poptr
Potri.014G055700.1	ERF	Potri.014G055700	OG0001046	TFDB	poptr
Potri.014G076700.1	ERF	Potri.014G076700	OG0012078	TFDB	poptr
Potri.014G094500.1	ERF	Potri.014G094500	OG0005766	TFDB	poptr
Potri.014G099900.1	ERF	Potri.014G099900	OG0004023	TFDB	poptr
Potri.014G126100.1	ERF	Potri.014G126100	OG0006886	TFDB	poptr
Potri.015G023200.1	ERF	Potri.015G023200	OG0003363	TFDB	poptr
Potri.015G054500.1	ERF	Potri.015G054500	OG0000724	TFDB	poptr
Potri.015G136300.1	ERF	Potri.015G136300	OG0000752	TFDB	poptr
Potri.015G136400.1	ERF	Potri.015G136400	OG0000333	TFDB	poptr
Potri.016G018600.1	ERF	Potri.016G018600	OG0000752	TFDB	poptr
Potri.016G053200.1	ERF	Potri.016G053200	OG0003692	TFDB	poptr
Potri.016G126100.1	ERF	Potri.016G126100	OG0000827	TFDB	poptr
Potri.017G013700.1	ERF	Potri.017G013700	OG0000871	TFDB	poptr
Potri.017G053700.1	ERF	Potri.017G053700	OG0006692	TFDB	poptr
Potri.017G055400.1	ERF	Potri.017G055400	OG0009136	TFDB	poptr
Potri.017G087800.1	ERF	Potri.017G087800	OG0012090	TFDB	poptr
Potri.018G021900.1	ERF	Potri.018G021900	OG0001773	TFDB	poptr
Potri.018G028000.1	ERF	Potri.018G028000	OG0000773	TFDB	poptr
Potri.018G038100.1	ERF	Potri.018G038100	OG0014863	TFDB	poptr
Potri.018G043900.1	ERF	Potri.018G043900	OG0000467	TFDB	poptr
Potri.018G047300.1	ERF	Potri.018G047300	OG0002491	TFDB	poptr
Potri.018G085700.1	ERF	Potri.018G085700	OG0000467	TFDB	poptr
Potri.018G131400.1	ERF	Potri.018G131400	OG0000773	TFDB	poptr
Potri.019G015500.1	ERF	Potri.019G015500	OG0001539	TFDB	poptr
Potri.019G036100.1	ERF	Potri.019G036100	OG0003025	TFDB	poptr
Potri.019G067400.1	ERF	Potri.019G067400	OG0016358	TFDB	poptr
Potri.019G073300.1	ERF	Potri.019G073300	OG0006578	TFDB	poptr
Potri.019G075500.1	ERF	Potri.019G075500	OG0001223	TFDB	poptr
Potri.019G075600.1	ERF	Potri.019G075600	OG0001223	TFDB	poptr
Potri.019G088000.1	ERF	Potri.019G088000	OG0014756	TFDB	poptr
Potri.019G102200.1	ERF	Potri.019G102200	OG0004777	TFDB	poptr
Potri.019G131300.1	ERF	Potri.019G131300	OG0007823	TFDB	poptr
Potri.T050600.1	ERF	Potri.T050600	OG0001539	TFDB	poptr
Potri.001G384000.1	DBB	Potri.001G384000	OG0006805	TFDB	poptr
Potri.002G028200.1	DBB	Potri.002G028200	OG0001332	TFDB	poptr
Potri.004G108300.1	DBB	Potri.004G108300	OG0004263	TFDB	poptr
Potri.004G161000.1	DBB	Potri.004G161000	OG0001332	TFDB	poptr
Potri.004G162600.1	DBB	Potri.004G162600	OG0002915	TFDB	poptr
Potri.005G117100.1	DBB	Potri.005G117100	OG0002915	TFDB	poptr
Potri.005G234500.1	DBB	Potri.005G234500	OG0001332	TFDB	poptr
Potri.007G015200.1	DBB	Potri.007G015200	None	TFDB	poptr
Potri.007G130100.1	DBB	Potri.007G130100	OG0003580	TFDB	poptr
Potri.009G122000.1	DBB	Potri.009G122000	OG0001332	TFDB	poptr
Potri.009G124400.1	DBB	Potri.009G124400	OG0002915	TFDB	poptr
Potri.011G105400.1	DBB	Potri.011G105400	OG0006805	TFDB	poptr
Potri.011G125400.1	DBB	Potri.011G125400	OG0000907	TFDB	poptr
Potri.014G134600.1	DBB	Potri.014G134600	OG0005833	TFDB	poptr
Potri.017G028300.1	DBB	Potri.017G028300	OG0003580	TFDB	poptr
Potri.T024100.1	DBB	Potri.T024100	OG0000907	TFDB	poptr
Potri.001G061800.1	CO-like	Potri.001G061800	OG0004620	TFDB	poptr
Potri.001G323500.1	CO-like	Potri.001G323500	OG0004620	TFDB	poptr
Potri.002G208100.1	CO-like	Potri.002G208100	OG0005833	TFDB	poptr
Potri.002G214500.1	CO-like	Potri.002G214500	OG0003675	TFDB	poptr
Potri.003G166000.1	CO-like	Potri.003G166000	OG0004620	TFDB	poptr
Potri.006G173600.1	CO-like	Potri.006G173600	OG0011677	TFDB	poptr
Potri.006G267700.1	CO-like	Potri.006G267700	OG0005834	TFDB	poptr
Potri.007G121200.1	CO-like	Potri.007G121200	OG0007070	TFDB	poptr
Potri.008G120400.1	CO-like	Potri.008G120400	OG0003182	TFDB	poptr
Potri.010G125100.1	CO-like	Potri.010G125100	OG0003182	TFDB	poptr
Potri.014G170600.1	CO-like	Potri.014G170600	OG0003675	TFDB	poptr
Potri.015G054600.1	CO-like	Potri.015G054600	OG0003182	TFDB	poptr
Potri.017G107500.1	CO-like	Potri.017G107500	OG0004263	TFDB	poptr
Potri.018G013800.1	CO-like	Potri.018G013800	OG0005834	TFDB	poptr
Potri.T016900.1	CO-like	Potri.T016900	OG0004263	TFDB	poptr
Potri.T094400.1	CO-like	Potri.T094400	OG0011677	TFDB	poptr
Potri.001G146200.1	ARR-B	Potri.001G146200	OG0005067	TFDB	poptr
Potri.001G146200.10	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.11	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.12	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.13	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.14	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.15	ARR-B	Potri.001G146200	None	TFDB	poptr
Potri.002G152900.1	ARR-B	Potri.002G152900	OG0001560	TFDB	poptr
Potri.003G087700.1	ARR-B	Potri.003G087700	OG0005067	TFDB	poptr
Potri.003G087700.10	ARR-B	Potri.003G087700	None	TFDB	poptr
Potri.003G087700.13	ARR-B	Potri.003G087700	None	TFDB	poptr
Potri.003G087700.14	ARR-B	Potri.003G087700	None	TFDB	poptr
Potri.006G188000.1	ARR-B	Potri.006G188000	OG0001679	TFDB	poptr
Potri.006G262100.1	ARR-B	Potri.006G262100	OG0001679	TFDB	poptr
Potri.008G135500.1	ARR-B	Potri.008G135500	OG0010642	TFDB	poptr
Potri.008G181000.1	ARR-B	Potri.008G181000	OG0004726	TFDB	poptr
Potri.008G213500.1	ARR-B	Potri.008G213500	OG0004299	TFDB	poptr
Potri.010G001000.1	ARR-B	Potri.010G001000	OG0004299	TFDB	poptr
Potri.010G053100.1	ARR-B	Potri.010G053100	OG0004726	TFDB	poptr
Potri.010G105600.1	ARR-B	Potri.010G105600	OG0010642	TFDB	poptr
Potri.012G133800.1	ARR-B	Potri.012G133800	OG0009819	TFDB	poptr
Potri.014G077200.1	ARR-B	Potri.014G077200	OG0001560	TFDB	poptr
Potri.015G136000.1	ARR-B	Potri.015G136000	OG0009819	TFDB	poptr
Potri.018G021300.1	ARR-B	Potri.018G021300	OG0001679	TFDB	poptr
Potri.018G094700.1	ARR-B	Potri.018G094700	None	TFDB	poptr
Potri.018G111300.1	ARR-B	Potri.018G111300	OG0001679	TFDB	poptr
Potri.001G133400.1	G2-like	Potri.001G133400	OG0009526	TFDB	poptr
Potri.001G137600.1	G2-like	Potri.001G137600	OG0003966	TFDB	poptr
Potri.001G146200.16	G2-like	Potri.001G146200	None	TFDB	poptr
Potri.001G146200.17	G2-like	Potri.001G146200	None	TFDB	poptr
Potri.001G228500.1	G2-like	Potri.001G228500	None	TFDB	poptr
Potri.001G243600.1	G2-like	Potri.001G243600	OG0007301	TFDB	poptr
Potri.001G280000.1	G2-like	Potri.001G280000	None	TFDB	poptr
Potri.001G314800.1	G2-like	Potri.001G314800	OG0012884	TFDB	poptr
Potri.002G056700.1	G2-like	Potri.002G056700	OG0006382	TFDB	poptr
Potri.002G130200.1	G2-like	Potri.002G130200	OG0007683	TFDB	poptr
Potri.002G257800.1	G2-like	Potri.002G257800	OG0001260	TFDB	poptr
Potri.003G096300.1	G2-like	Potri.003G096300	OG0003966	TFDB	poptr
Potri.003G100100.1	G2-like	Potri.003G100100	OG0009526	TFDB	poptr
Potri.004G010000.1	G2-like	Potri.004G010000	OG0000805	TFDB	poptr
Potri.004G057900.1	G2-like	Potri.004G057900	OG0002336	TFDB	poptr
Potri.004G082400.1	G2-like	Potri.004G082400	OG0006169	TFDB	poptr
Potri.004G144800.1	G2-like	Potri.004G144800	OG0001549	TFDB	poptr
Potri.005G134600.1	G2-like	Potri.005G134600	OG0001549	TFDB	poptr
Potri.005G205900.1	G2-like	Potri.005G205900	OG0006382	TFDB	poptr
Potri.006G000800.1	G2-like	Potri.006G000800	OG0007024	TFDB	poptr
Potri.006G034900.1	G2-like	Potri.006G034900	OG0007065	TFDB	poptr
Potri.006G101000.1	G2-like	Potri.006G101000	OG0013412	TFDB	poptr
Potri.006G155200.1	G2-like	Potri.006G155200	OG0005758	TFDB	poptr
Potri.006G191000.1	G2-like	Potri.006G191000	OG0004431	TFDB	poptr
Potri.007G003200.1	G2-like	Potri.007G003200	OG0013776	TFDB	poptr
Potri.007G039400.1	G2-like	Potri.007G039400	OG0001549	TFDB	poptr
Potri.007G136900.1	G2-like	Potri.007G136900	OG0003276	TFDB	poptr
Potri.008G071700.1	G2-like	Potri.008G071700	OG0002623	TFDB	poptr
Potri.008G081800.1	G2-like	Potri.008G081800	OG0006786	TFDB	poptr
Potri.008G087600.1	G2-like	Potri.008G087600	OG0005662	TFDB	poptr
Potri.008G117500.1	G2-like	Potri.008G117500	OG0003110	TFDB	poptr
Potri.008G142000.1	G2-like	Potri.008G142000	OG0000805	TFDB	poptr
Potri.009G035000.1	G2-like	Potri.009G035000	OG0007301	TFDB	poptr
Potri.009G075100.1	G2-like	Potri.009G075100	None	TFDB	poptr
Potri.009G106600.1	G2-like	Potri.009G106600	OG0001549	TFDB	poptr
Potri.010G099600.1	G2-like	Potri.010G099600	OG0000805	TFDB	poptr
Potri.010G119000.1	G2-like	Potri.010G119000	OG0008277	TFDB	poptr
Potri.010G128900.1	G2-like	Potri.010G128900	OG0003110	TFDB	poptr
Potri.010G167900.1	G2-like	Potri.010G167900	OG0005662	TFDB	poptr
Potri.010G174100.1	G2-like	Potri.010G174100	OG0006786	TFDB	poptr
Potri.010G185700.1	G2-like	Potri.010G185700	OG0002623	TFDB	poptr
Potri.011G006300.1	G2-like	Potri.011G006300	OG0000805	TFDB	poptr
Potri.011G023600.1	G2-like	Potri.011G023600	None	TFDB	poptr
Potri.011G067200.1	G2-like	Potri.011G067200	OG0002336	TFDB	poptr
Potri.012G042100.1	G2-like	Potri.012G042100	OG0012022	TFDB	poptr
Potri.013G048000.1	G2-like	Potri.013G048000	OG0001260	TFDB	poptr
Potri.013G060200.1	G2-like	Potri.013G060200	OG0005055	TFDB	poptr
Potri.014G000700.1	G2-like	Potri.014G000700	OG0013776	TFDB	poptr
Potri.014G037200.1	G2-like	Potri.014G037200	OG0007683	TFDB	poptr
Potri.015G031600.1	G2-like	Potri.015G031600	OG0012022	TFDB	poptr
Potri.016G001100.1	G2-like	Potri.016G001100	OG0007024	TFDB	poptr
Potri.016G001200.1	G2-like	Potri.016G001200	OG0007732	TFDB	poptr
Potri.016G032600.1	G2-like	Potri.016G032600	OG0007065	TFDB	poptr
Potri.016G047900.1	G2-like	Potri.016G047900	OG0004431	TFDB	poptr
Potri.016G048000.1	G2-like	Potri.016G048000	None	TFDB	poptr
Potri.016G117000.1	G2-like	Potri.016G117000	OG0013412	TFDB	poptr
Potri.016G121800.1	G2-like	Potri.016G121800	OG0002623	TFDB	poptr
Potri.017G015800.1	G2-like	Potri.017G015800	OG0003276	TFDB	poptr
Potri.017G054800.1	G2-like	Potri.017G054800	OG0012884	TFDB	poptr
Potri.017G137600.1	G2-like	Potri.017G137600	OG0006169	TFDB	poptr
Potri.018G074200.1	G2-like	Potri.018G074200	OG0005758	TFDB	poptr
Potri.018G151400.1	G2-like	Potri.018G151400	None	TFDB	poptr
Potri.019G020900.1	G2-like	Potri.019G020900	OG0001260	TFDB	poptr
Potri.019G032700.1	G2-like	Potri.019G032700	OG0005055	TFDB	poptr
Potri.T098900.1	G2-like	Potri.T098900	OG0003276	TFDB	poptr
Potri.T105400.1	G2-like	Potri.T105400	OG0006169	TFDB	poptr
Potri.001G058200.1	MIKC_MADS	Potri.001G058200	OG0000284	TFDB	poptr
Potri.001G058400.1	MIKC_MADS	Potri.001G058400	OG0005656	TFDB	poptr
Potri.001G112400.1	MIKC_MADS	Potri.001G112400	OG0000423	TFDB	poptr
Potri.002G028400.1	MIKC_MADS	Potri.002G028400	OG0002175	TFDB	poptr
Potri.002G079000.1	MIKC_MADS	Potri.002G079000	OG0004440	TFDB	poptr
Potri.002G092300.1	MIKC_MADS	Potri.002G092300	OG0004625	TFDB	poptr
Potri.002G105600.1	MIKC_MADS	Potri.002G105600	OG0014471	TFDB	poptr
Potri.002G151700.1	MIKC_MADS	Potri.002G151700	OG0000423	TFDB	poptr
Potri.003G119700.1	MIKC_MADS	Potri.003G119700	OG0000423	TFDB	poptr
Potri.003G169600.1	MIKC_MADS	Potri.003G169600	OG0005656	TFDB	poptr
Potri.003G169700.1	MIKC_MADS	Potri.003G169700	OG0000284	TFDB	poptr
Potri.003G170000.1	MIKC_MADS	Potri.003G170000	OG0000284	TFDB	poptr
Potri.003G170200.1	MIKC_MADS	Potri.003G170200	OG0000284	TFDB	poptr
Potri.004G064300.1	MIKC_MADS	Potri.004G064300	OG0005139	TFDB	poptr
Potri.004G115400.1	MIKC_MADS	Potri.004G115400	OG0007793	TFDB	poptr
Potri.004G115500.1	MIKC_MADS	Potri.004G115500	OG0000828	TFDB	poptr
Potri.005G091100.1	MIKC_MADS	Potri.005G091100	OG0006326	TFDB	poptr
Potri.005G118000.1	MIKC_MADS	Potri.005G118000	OG0002175	TFDB	poptr
Potri.005G155300.1	MIKC_MADS	Potri.005G155300	OG0014471	TFDB	poptr
Potri.005G155700.1	MIKC_MADS	Potri.005G155700	OG0014471	TFDB	poptr
Potri.005G182200.1	MIKC_MADS	Potri.005G182200	OG0004440	TFDB	poptr
Potri.006G048700.1	MIKC_MADS	Potri.006G048700	OG0003342	TFDB	poptr
Potri.007G010800.1	MIKC_MADS	Potri.007G010800	OG0008623	TFDB	poptr
Potri.007G017000.1	MIKC_MADS	Potri.007G017000	OG0002175	TFDB	poptr
Potri.007G073000.1	MIKC_MADS	Potri.007G073000	OG0006326	TFDB	poptr
Potri.007G115000.1	MIKC_MADS	Potri.007G115000	None	TFDB	poptr
Potri.007G115100.1	MIKC_MADS	Potri.007G115100	None	TFDB	poptr
Potri.007G115200.1	MIKC_MADS	Potri.007G115200	None	TFDB	poptr
Potri.008G098400.1	MIKC_MADS	Potri.008G098400	OG0000828	TFDB	poptr
Potri.008G098500.1	MIKC_MADS	Potri.008G098500	OG0001205	TFDB	poptr
Potri.009G055700.1	MIKC_MADS	Potri.009G055700	OG0003342	TFDB	poptr
Potri.010G154100.1	MIKC_MADS	Potri.010G154100	OG0001205	TFDB	poptr
Potri.011G075800.1	MIKC_MADS	Potri.011G075800	OG0005139	TFDB	poptr
Potri.012G062300.1	MIKC_MADS	Potri.012G062300	OG0001205	TFDB	poptr
Potri.012G100200.1	MIKC_MADS	Potri.012G100200	OG0014499	TFDB	poptr
Potri.012G125600.1	MIKC_MADS	Potri.012G125600	OG0006326	TFDB	poptr
Potri.012G132600.1	MIKC_MADS	Potri.012G132600	OG0001508	TFDB	poptr
Potri.012G133000.1	MIKC_MADS	Potri.012G133000	OG0000423	TFDB	poptr
Potri.013G102600.1	MIKC_MADS	Potri.013G102600	OG0008237	TFDB	poptr
Potri.013G104900.1	MIKC_MADS	Potri.013G104900	OG0009273	TFDB	poptr
Potri.014G074100.1	MIKC_MADS	Potri.014G074100	OG0001508	TFDB	poptr
Potri.014G074200.1	MIKC_MADS	Potri.014G074200	OG0000423	TFDB	poptr
Potri.015G098400.1	MIKC_MADS	Potri.015G098400	OG0014499	TFDB	poptr
Potri.015G125500.1	MIKC_MADS	Potri.015G125500	OG0006326	TFDB	poptr
Potri.015G134800.1	MIKC_MADS	Potri.015G134800	OG0001508	TFDB	poptr
Potri.017G044200.1	MIKC_MADS	Potri.017G044200	None	TFDB	poptr
Potri.017G044500.1	MIKC_MADS	Potri.017G044500	None	TFDB	poptr
Potri.017G099700.1	MIKC_MADS	Potri.017G099700	OG0000828	TFDB	poptr
Potri.017G099800.1	MIKC_MADS	Potri.017G099800	OG0007793	TFDB	poptr
